ID_GAME;GAME;ID_PLATFORM;YEAR_RELEASE;GENRE;ID_PUBLISHER;PUBLISHER;NA_SALES;EU_SALES;JP_SALES;OTHER_SALES;GLOBAL_SALES;CRITIC_SCORE;CRITIC_COUNT;USER_SCORE;USER_COUNT;ID_DEVELOPER;DEVELOPER;RATING
yuuyuuhakusho2kakutounosho;Yuu Yuu Hakusho 2: Kakutou no Sho;SNES;01/01/1994;Fighting;namcobandaigames;Namco Bandai Games;0;0;310000;0;310000;;;;;;;
orphenscionofsorcery;Orphen: Scion of Sorcery;PS2;01/01/2000;Role-Playing;activision;Activision;150000;120000;0;40000;310000;54;15;5.8;8;shade;Shade;T
nbalive08;NBA Live 08;PSP;01/01/2007;Sports;electronicarts;Electronic Arts;280000;0;0;20000;310000;73;11;6.2;5;eacanada;EA Canada;E
starwarsepisodeiiirevengeofthesith;Star Wars Episode III: Revenge of the Sith;DS;01/01/2005;Action;ubisoft;Ubisoft;250000;30000;0;20000;300000;73;22;7.8;19;ubisoft;Ubisoft;E10+
ultimatespiderman;Ultimate Spider-Man;GBA;01/01/2005;Action;activision;Activision;220000;80000;0;10000;300000;62;4;7.3;12;vicariousvisions;Vicarious Visions;E10+
midtownmadness3;Midtown Madness 3;XB;01/01/2003;Racing;microsoftgamestudios;Microsoft Game Studios;230000;70000;0;10000;300000;76;41;8.3;30;digitalillusions;Digital Illusions;E
shrekswampkartspeedway;Shrek Swamp Kart Speedway;GBA;01/01/2002;Racing;tdkmediactive;TDK Mediactive;220000;80000;0;10000;300000;27;5;8.9;19;prolific;Prolific;E
gameboygallery;Gameboy Gallery;GB;01/01/1995;Misc;nintendo;Nintendo;0;0;300000;0;300000;;;;;;;
contra4;Contra 4;DS;01/01/2007;Shooter;konamidigitalentertainment;Konami Digital Entertainment;280000;0;10000;20000;300000;83;38;8.4;45;wayforward;WayForward;T
virtuacop2;Virtua Cop 2;SAT;01/01/1996;Shooter;sega;Sega;0;0;300000;0;300000;;;;;;;
ehrgeiz;Ehrgeiz;PS;01/01/1998;Fighting;squaresoft;SquareSoft;170000;120000;0;20000;300000;;;;;;;
touhokudaigakumiraikagakugijutsukyoudoukenkyuucenterkawashimaryuutakyoujukanshunouryokutrainerportable;Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable;PSP;01/01/2005;Misc;sega;Sega;0;0;300000;0;300000;;;;;;;
spyroattackoftherhynocs;Spyro: Attack of the Rhynocs;GBA;01/01/2003;Platform;universalinteractive;Universal Interactive;220000;80000;0;10000;300000;72;13;7.5;15;digitaleclipse;Digital Eclipse;E
monstersvsaliens;Monsters vs. Aliens;PS3;01/01/2009;Action;activision;Activision;210000;50000;0;40000;300000;66;18;4.5;4;beenox;Beenox;E10+
armymenworldwarlandseaair;Army Men World War: Land, Sea, Air;PS;01/01/2000;Action;3do;3DO;170000;120000;0;20000;300000;;;;;;;
nascar2011thegame;NASCAR 2011: The Game;X360;01/01/2011;Racing;activision;Activision;290000;0;0;20000;300000;62;24;4.1;14;eutechnyx;Eutechnyx;E
blazbluechronophantasma;BlazBlue: Chrono Phantasma;PS3;01/01/2013;Fighting;arcsystemworks;Arc System Works;140000;0;140000;30000;300000;83;16;8.3;64;arcsystemworks;Arc System Works;T
dai2jisuperrobottaisenog;Dai-2-Ji Super Robot Taisen OG;PS3;01/01/2012;Strategy;namcobandaigames;Namco Bandai Games;0;0;300000;0;300000;;;;;;;
narutoninjadestinyussales;Naruto: Ninja Destiny (US sales);DS;01/01/2006;Fighting;namcobandaigames;Namco Bandai Games;300000;0;0;0;300000;;;;;;;
kingdomsofamalurreckoning;Kingdoms of Amalur: Reckoning;PC;01/01/2012;Role-Playing;electronicarts;Electronic Arts;140000;130000;0;30000;300000;81;25;6.6;1097;bighugegames;Big Huge Games;M
jumpingflash;Jumping Flash!;PS;01/01/1995;Platform;sonycomputerentertainment;Sony Computer Entertainment;50000;30000;210000;20000;300000;;;;;;;
mariopartystarrush;Mario Party: Star Rush;3DS;01/01/2016;Misc;nintendo;Nintendo;80000;130000;80000;20000;300000;68;37;6.8;16;nintendondcube;Nintendo, Nd Cube;E
karaokerevolutionparty;Karaoke Revolution Party;PS2;01/01/2005;Misc;konamidigitalentertainment;Konami Digital Entertainment;150000;120000;0;40000;300000;78;25;;;harmonixmusicsystems;Harmonix Music Systems;E10+
burnout;Burnout;GC;01/01/2002;Racing;acclaimentertainment;Acclaim Entertainment;230000;60000;0;10000;300000;78;18;7.9;18;criteriongames;Criterion Games;E
lizziemcguire3homecominghavoc;Lizzie McGuire 3: Homecoming Havoc;GBA;01/01/2005;Platform;disneyinteractivestudios;Disney Interactive Studios;220000;80000;0;10000;300000;59;6;;;climaxgroup;Climax Group;E
chaoslegion;Chaos Legion;PS2;01/01/2003;Action;capcom;Capcom;150000;120000;0;40000;300000;65;34;8.2;58;capcom;Capcom;T
puyopuyo7;Puyo Puyo 7;DS;01/01/2009;Puzzle;sega;Sega;0;0;300000;0;300000;;;;;;;
charlieandthechocolatefactory;Charlie and the Chocolate Factory;GBA;01/01/2005;Adventure;globalstar;Global Star;220000;80000;0;10000;300000;36;5;3.8;6;highvoltagesoftwarebackboneentertainment;High Voltage Software, Backbone Entertainment;E
neopetsthedarkestfaerie;Neopets: The Darkest Faerie;PS2;01/01/2005;Adventure;sonycomputerentertainment;Sony Computer Entertainment;150000;120000;0;40000;300000;61;18;8.5;30;idolminds;Idol Minds;E10+
blazingheroes;Blazing Heroes;SAT;01/01/1995;Role-Playing;sega;Sega;0;0;300000;0;300000;;;;;;;
narutoshippudenultimateninjastorm4;Naruto Shippuden: Ultimate Ninja Storm 4;XOne;01/01/2016;Fighting;namcobandaigames;Namco Bandai Games;210000;70000;0;30000;300000;81;11;8.5;51;cyberconnect2;CyberConnect2;T
rhythmtengoku;Rhythm Tengoku;GBA;01/01/2006;Misc;nintendo;Nintendo;0;0;300000;10000;300000;;;;;;;
superrobottaisenw;Super Robot Taisen W;DS;01/01/2007;Strategy;banpresto;Banpresto;0;0;300000;0;300000;;;;;;;
cartworldseries;Cart World Series;PS;01/01/1997;Racing;sonycomputerentertainment;Sony Computer Entertainment;170000;110000;0;20000;300000;;;;;;;
shrekforeverafter;Shrek: Forever After;DS;01/01/2010;Platform;activision;Activision;180000;100000;0;30000;300000;;;;;;;
batmanarkhamvr;Batman: Arkham VR;PS4;01/01/2016;Action;warnerbrosinteractiveentertainment;Warner Bros. Interactive Entertainment;250000;0;0;60000;300000;75;59;7.3;89;rocksteadystudios;Rocksteady Studios;M
luminesll;Lumines ll;PSP;01/01/2006;Puzzle;disneyinteractivestudios;Disney Interactive Studios;120000;120000;0;70000;300000;;;;;;;
24thegame;24: The Game;PS2;01/01/2006;Adventure;sonycomputerentertainment;Sony Computer Entertainment;150000;120000;0;40000;300000;62;53;8.2;40;scestudiocambridge;SCE Studio Cambridge;M
thedukesofhazzardiidaisydukesitout;The Dukes of Hazzard II: Daisy Dukes It Out;PS;;Racing;unknown;Unknown;170000;110000;0;20000;300000;53;5;;;sinistergames;Sinister Games;E
famista91;Famista '91;NES;01/01/1990;Sports;namcobandaigames;Namco Bandai Games;0;0;300000;0;300000;;;;;;;
madagascar;Madagascar;DS;01/01/2005;Platform;activision;Activision;250000;30000;0;20000;300000;;;;;;;
thekingoffightersxiii;The King of Fighters XIII;PS3;01/01/2011;Fighting;risingstargames;Rising Star Games;170000;60000;40000;30000;300000;77;26;8.2;76;snkplaymore;SNK Playmore;T
sniperelite3;Sniper Elite 3;X360;01/01/2014;Shooter;505games;505 Games;160000;120000;0;30000;300000;;;6.6;26;rebellion;Rebellion;M
superrobottaisenogoriginalgenerationsgaiden;Super Robot Taisen OG: Original Generations Gaiden;PS2;01/01/2007;Strategy;banpresto;Banpresto;0;0;300000;0;300000;;;;;;;
legobatman3beyondgotham;Lego Batman 3: Beyond Gotham;PSV;01/01/2014;Action;warnerbrosinteractiveentertainment;Warner Bros. Interactive Entertainment;50000;190000;0;70000;300000;;;7.7;12;ttgames;TT Games;E10+
decathlete;Decathlete;SAT;01/01/1994;Sports;sega;Sega;0;0;300000;0;300000;;;;;;;
tomclancyssplintercell3d;Tom Clancy's Splinter Cell 3D;3DS;01/01/2011;Action;ubisoft;Ubisoft;140000;70000;70000;20000;300000;53;32;5.5;26;ubisoft;Ubisoft;T
magnacarta2;Magna Carta 2;X360;01/01/2009;Role-Playing;banpresto;Banpresto;130000;70000;70000;20000;300000;69;49;7;57;banprestosoftmax;Banpresto, SoftMax;T
looneytunesduckamuck;Looney Tunes: Duck Amuck;DS;01/01/2007;Action;warnerbrosinteractiveentertainment;Warner Bros. Interactive Entertainment;280000;0;0;20000;300000;66;16;;;wayforward;WayForward;E
shinmegamitenseipersona2innocentsin;Shin Megami Tensei: Persona 2: Innocent Sin;PSP;01/01/2011;Role-Playing;atlus;Atlus;130000;30000;110000;30000;300000;;;;;;;
romanceofthethreekingdomsviii;Romance of the Three Kingdoms VIII;PS2;01/01/2002;Strategy;tecmokoei;Tecmo Koei;50000;40000;190000;10000;300000;77;14;8.9;17;koei;Koei;E
fossilfightersjpsales;Fossil Fighters (JP sales);DS;01/01/2008;Role-Playing;nintendo;Nintendo;0;0;300000;0;300000;;;;;;;
daikaijyuumonogatari;Daikaijyuu Monogatari;SNES;01/01/1994;Role-Playing;hudsonsoft;Hudson Soft;0;0;300000;0;300000;;;;;;;
hardhittertennis;Hard Hitter Tennis;PS2;01/01/2001;Sports;midasinteractiveentertainment;Midas Interactive Entertainment;150000;110000;0;40000;300000;;;;;mahou;Mahou;E
f12013;F1 2013;X360;01/01/2013;Racing;codemasters;Codemasters;10000;270000;0;20000;300000;79;29;6.6;33;codemasters;Codemasters;E
harvestmoonthetaleoftwotowns;Harvest Moon: The Tale of Two Towns;3DS;;Simulation;unknown;Unknown;280000;0;0;20000;300000;;;;;;;
quakeii;Quake II;N64;01/01/1999;Shooter;activision;Activision;240000;60000;0;0;300000;;;;;;;
monstertruckmadness64;Monster Truck Madness 64;N64;01/01/1999;Racing;taketwointeractive;Take-Two Interactive;240000;60000;0;0;300000;;;;;;;
crazytaxicatcharide;Crazy Taxi: Catch a Ride;GBA;01/01/2003;Racing;thq;THQ;210000;80000;0;10000;300000;48;14;5.9;8;graphicstate;Graphic State;E
nounaiaesheiqsupplids;Nounai Aeshe: IQ Suppli DS;DS;01/01/2006;Misc;spike;Spike;0;0;300000;0;300000;;;;;;;
finalfantasyxiwingsofthegoddess;Final Fantasy XI: Wings of the Goddess;X360;01/01/2007;Role-Playing;squareenix;Square Enix;260000;0;20000;20000;300000;63;4;5.8;5;squareenix;Square Enix;T
powerupheroes;PowerUp Heroes;X360;01/01/2011;Fighting;ubisoft;Ubisoft;180000;90000;0;30000;300000;61;13;7.5;10;ubisoft;Ubisoft;E10+
jonas;Jonas;DS;01/01/2009;Adventure;disneyinteractivestudios;Disney Interactive Studios;270000;0;0;20000;300000;45;4;;;altron;Altron;E
macrossdigitalmissionvfx;Macross Digital Mission VF-X;PS;01/01/1997;Simulation;namcobandaigames;Namco Bandai Games;0;0;280000;20000;300000;;;;;;;
rayman2revolution;Rayman 2: Revolution;PS2;01/01/2000;Platform;ubisoft;Ubisoft;150000;110000;0;40000;300000;90;16;8.2;42;ubisoft;Ubisoft;E
yuyuhakushoghostfilesspiritdetective;Yu Yu Hakusho Ghost Files: Spirit Detective;GBA;01/01/2003;Action;atari;Atari;210000;80000;0;10000;300000;;;;;;;
superbomberman5;Super Bomberman 5;SNES;01/01/1997;Puzzle;hudsonsoft;Hudson Soft;0;0;300000;0;300000;;;;;;;
onepieceunlimitedcruisesp;One Piece Unlimited Cruise SP;3DS;01/01/2011;Action;namcobandaigames;Namco Bandai Games;0;0;300000;0;300000;46;20;7.3;14;bandainamcogames;Bandai Namco Games;
maddennfl13;Madden NFL 13;PSV;01/01/2012;Sports;electronicarts;Electronic Arts;280000;0;0;20000;300000;63;6;7.3;38;eatiburon;EA Tiburon;E
armymenairattack2;Army Men: Air Attack 2;PS;01/01/2000;Action;3do;3DO;170000;110000;0;20000;300000;74;8;5.3;4;3do;3DO;T
nbalive2003;NBA Live 2003;GC;;Sports;electronicarts;Electronic Arts;230000;60000;0;10000;300000;82;11;8.2;5;eacanada;EA Canada;E
stranglehold;Stranglehold;PS3;01/01/2007;Shooter;midwaygames;Midway Games;240000;20000;0;30000;300000;77;22;7.9;48;midway;Midway;M
pridefcfightingchampionships;Pride FC: Fighting Championships;PS2;01/01/2003;Fighting;thq;THQ;150000;110000;0;40000;300000;73;19;8.6;7;anchor;Anchor;M
eternalring;Eternal Ring;PS2;01/01/2000;Role-Playing;ubisoft;Ubisoft;100000;70000;100000;30000;300000;62;13;5.3;9;fromsoftware;From Software;T
dragonforce;Dragon Force;SAT;01/01/1996;Strategy;sega;Sega;0;0;300000;0;300000;;;;;;;
dynastywarriors8xtremelegends;Dynasty Warriors 8: Xtreme Legends;PS4;01/01/2014;Action;tecmokoei;Tecmo Koei;90000;110000;60000;40000;300000;;;;;;;
residentevilarchivesresidentevil;Resident Evil Archives: Resident Evil;Wii;01/01/2008;Action;capcom;Capcom;160000;40000;80000;20000;300000;76;11;8.9;41;capcom;Capcom;M
dynastywarriors6;Dynasty Warriors 6;X360;01/01/2007;Action;tecmokoei;Tecmo Koei;150000;60000;60000;20000;300000;60;42;7.4;22;omegaforce;Omega Force;T
silenthillshatteredmemories;Silent Hill: Shattered Memories;PSP;01/01/2010;Action;konamidigitalentertainment;Konami Digital Entertainment;90000;130000;10000;70000;300000;73;28;7.5;43;climaxgroupclimaxstudios;Climax Group, Climax Studios;M
dragonquestbuildersrevivealefgard;Dragon Quest Builders: Revive Alefgard;PSV;01/01/2016;Role-Playing;squareenix;Square Enix;0;0;300000;0;300000;;;;;;;
winningpost2;Winning Post 2;SNES;01/01/1995;Sports;tecmokoei;Tecmo Koei;0;0;300000;0;300000;;;;;;;
stargladiatorepisodeifinalcrusade;Star Gladiator Episode: I Final Crusade;PS;01/01/1996;Fighting;virgininteractive;Virgin Interactive;70000;50000;150000;20000;300000;;;;;;;
dancedancerevolutionuniverse3;Dance Dance Revolution Universe 3;X360;01/01/2008;Simulation;konamidigitalentertainment;Konami Digital Entertainment;280000;0;0;20000;300000;65;6;7.7;7;konami;Konami;E
showdownlegendsofwrestling;Showdown: Legends of Wrestling;PS2;01/01/2004;Fighting;acclaimentertainment;Acclaim Entertainment;150000;110000;0;40000;300000;55;24;6.1;7;acclaim;Acclaim;T
swordartonlinehollowfragment;Sword Art Online: Hollow Fragment;PSV;01/01/2014;Role-Playing;namcobandaigames;Namco Bandai Games;0;0;300000;0;300000;67;28;7.6;131;bandainamcogames;Bandai Namco Games;T
imaginefamilydoctor;Imagine: Family Doctor;DS;01/01/2009;Simulation;ubisoft;Ubisoft;270000;10000;0;20000;300000;;;;;wizarbox;Wizarbox;E
fareastofedenzero;Far East of Eden Zero;SNES;01/01/1995;Role-Playing;hudsonsoft;Hudson Soft;0;0;300000;0;300000;;;;;;;
fullspectrumwarrior;Full Spectrum Warrior;PS2;01/01/2005;Strategy;thq;THQ;150000;110000;0;40000;300000;74;24;8;13;pandemicstudios;Pandemic Studios;M
taikonotatsujinwiiminnadeparty3yome;Taiko no Tatsujin Wii: Minna de Party * 3-Yome!;Wii;01/01/2010;Misc;namcobandaigames;Namco Bandai Games;0;0;300000;0;300000;;;;;;;
thesims2pets;The Sims 2: Pets;PS2;01/01/2006;Simulation;electronicarts;Electronic Arts;20000;10000;0;270000;300000;68;27;8;25;maxis;Maxis;T
wackyracescrashdash;Wacky Races: Crash & Dash;Wii;01/01/2008;Racing;eidosinteractive;Eidos Interactive;270000;0;0;20000;300000;;;;;;;
powerprokunpocket6;Power Pro Kun Pocket 6;GBA;01/01/2003;Sports;konamidigitalentertainment;Konami Digital Entertainment;0;0;290000;10000;300000;;;;;;;
powerprokunpocket10;Power Pro Kun Pocket 10;DS;01/01/2007;Sports;konamidigitalentertainment;Konami Digital Entertainment;0;0;300000;0;300000;;;;;;;
findingnemothecontinuingadventures;Finding Nemo: The Continuing Adventures;GBA;01/01/2004;Action;thq;THQ;210000;80000;0;10000;300000;;;;;altron;Altron;E
spiritstallionofthecimarron;Spirit: Stallion of the Cimarron;GBA;01/01/2002;Platform;thq;THQ;210000;80000;0;10000;300000;46;5;;;hyperspacecowgirls;Hyperspace Cowgirls;E
thesuitelifeofzackcodycircleofspies;The Suite Life of Zack & Cody: Circle of Spies;DS;01/01/2007;Action;disneyinteractivestudios;Disney Interactive Studios;170000;90000;0;30000;300000;;;;;;;
futurecoplapd;Future Cop L.A.P.D.;PS;01/01/1997;Simulation;electronicarts;Electronic Arts;160000;110000;0;20000;300000;;;;;;;
mysimsparty;MySims Party;DS;01/01/2009;Simulation;electronicarts;Electronic Arts;150000;120000;0;30000;300000;64;9;;;eagames;EA Games;E
hamstertarou;Hamster Tarou;GB;01/01/1999;Simulation;jorudan;Jorudan;0;0;300000;0;300000;;;;;;;
fistofthenorthstarkensrage2;Fist of the North Star: Ken's Rage 2;PS3;01/01/2012;Fighting;tecmokoei;Tecmo Koei;0;0;300000;0;300000;49;19;7;19;koeiomegaforce;Koei, Omega Force;M
sharktale;Shark Tale;GC;01/01/2004;Action;activision;Activision;230000;60000;0;10000;300000;69;23;;;edgeofreality;Edge of Reality;E
mlbslugfestloaded;MLB SlugFest Loaded;PS2;01/01/2004;Sports;midwaygames;Midway Games;140000;110000;0;40000;300000;77;30;9.5;4;pointofview;Point of View;T
squinkies;Squinkies;DS;01/01/2011;Misc;activision;Activision;260000;20000;0;20000;300000;;;;;humansoft;Human Soft;E
rapalaprobassfishing2010;Rapala Pro Bass Fishing 2010;Wii;01/01/2010;Sports;activision;Activision;220000;50000;0;30000;300000;;;;;funlabs;FUN Labs;E
teenagemutantninjaturtles;Teenage Mutant Ninja Turtles;XB;01/01/2003;Action;konamidigitalentertainment;Konami Digital Entertainment;220000;60000;0;10000;300000;56;22;8.4;9;konami;Konami;E
capcomclassicscollectionremixed;Capcom Classics Collection Remixed;PSP;01/01/2006;Misc;capcom;Capcom;270000;0;0;20000;300000;72;37;7;5;digitaleclipse;Digital Eclipse;T
1701ad;1701 A.D.;PC;01/01/2006;Simulation;deepsilver;Deep Silver;0;250000;0;40000;300000;79;30;8.3;38;relateddesigns;Related Designs;E10+
legostarwarstheforceawakens;Lego Star Wars: The Force Awakens;XOne;01/01/2016;Action;warnerbrosinteractiveentertainment;Warner Bros. Interactive Entertainment;140000;130000;0;20000;300000;76;11;7;18;ttgames;TT Games;E10+
littledeviants;Little Deviants;PSV;01/01/2011;Platform;sonycomputerentertainment;Sony Computer Entertainment;140000;120000;0;40000;300000;57;62;5.5;53;bigbigstudios;Bigbig Studios;E10+
spiderman3;Spider-Man 3;PSP;01/01/2007;Platform;activision;Activision;10000;230000;0;50000;300000;52;7;7.4;9;treyarch;Treyarch;T
amfbowling2004;AMF Bowling 2004;XB;01/01/2003;Sports;mudduckproductions;Mud Duck Productions;220000;60000;0;10000;300000;48;6;4.4;8;;;
n3ninetyninenights;N3: Ninety-Nine Nights;X360;01/01/2006;Action;microsoftgamestudios;Microsoft Game Studios;200000;20000;50000;20000;300000;;;;;;;
scoobydoonightof100frights;Scooby-Doo! Night of 100 Frights;GC;01/01/2002;Platform;thq;THQ;230000;60000;0;10000;300000;;;;;;;
shrekthethird;Shrek the Third;DS;;Action;activision;Activision;260000;10000;0;20000;300000;70;16;6.5;4;vicariousvisions;Vicarious Visions;E
radianthistoria;Radiant Historia;DS;01/01/2010;Role-Playing;atlus;Atlus;190000;0;90000;10000;290000;85;30;9;81;atlus;Atlus;E10+
sorcery;Sorcery;PS3;01/01/2012;Action;sonycomputerentertainment;Sony Computer Entertainment;140000;110000;0;50000;290000;70;52;7.3;57;theworkshop;The Workshop;E10+
realsportsboxing;RealSports Boxing;2600;01/01/1986;Sports;atari;Atari;280000;20000;0;0;290000;;;;;;;
imaginemakeupartist;Imagine: Makeup Artist;DS;01/01/2020;Simulation;ubisoft;Ubisoft;270000;0;0;20000;290000;;;;;ubisoft;Ubisoft;E
harrypotterandtheorderofthephoenix;Harry Potter and the Order of the Phoenix;X360;01/01/2007;Action;electronicarts;Electronic Arts;240000;30000;0;20000;290000;68;38;6.8;20;eagames;EA Games;E10+
grandiaii;Grandia II;PS2;01/01/2002;Role-Playing;ubisoft;Ubisoft;140000;110000;0;40000;290000;71;19;8.6;31;gamearts;Game Arts;T
shaunwhitesnowboardingworldstage;Shaun White Snowboarding: World Stage;Wii;01/01/2009;Sports;ubisoft;Ubisoft;240000;30000;0;20000;290000;72;33;8.7;30;ubisoft;Ubisoft;E
spidermanfriendorfoe;Spider-Man: Friend or Foe;X360;01/01/2007;Action;activision;Activision;260000;10000;0;20000;290000;60;51;6.3;26;nextlevelgames;Next Level Games;E10+
guitarherovanhalen;Guitar Hero: Van Halen;X360;01/01/2009;Misc;activision;Activision;160000;100000;0;30000;290000;57;34;5.8;17;neversoftentertainmentundergrounddevelopment;Neversoft Entertainment, Underground Development;T
dreamworksmadagascarkartz;Dreamworks Madagascar Kartz;PS3;01/01/2009;Racing;activision;Activision;190000;70000;0;40000;290000;;;;;sidheinteractive;Sidhe Interactive;E
batmanthebraveandtheboldthevideogame;Batman: The Brave and the Bold the Videogame;DS;01/01/2010;Action;warnerbrosinteractiveentertainment;Warner Bros. Interactive Entertainment;230000;40000;0;20000;290000;74;14;8;8;wayforward;WayForward;E10+
thesims2;The Sims 2;PC;01/01/2004;Simulation;electronicarts;Electronic Arts;20000;240000;0;40000;290000;90;61;8.8;676;maxis;Maxis;T
phineasandferbrideagain;Phineas and Ferb Ride Again;DS;01/01/2010;Action;disneyinteractivestudios;Disney Interactive Studios;240000;30000;0;20000;290000;;;;;altron;Altron;E
needforspeedunderground;Need for Speed Underground;GBA;01/01/2003;Racing;electronicarts;Electronic Arts;210000;80000;0;10000;290000;77;9;8.2;25;pocketeers;Pocketeers;E
defjamrapstar;Def Jam Rapstar;X360;01/01/2010;Misc;konamidigitalentertainment;Konami Digital Entertainment;250000;20000;0;20000;290000;74;36;5.4;9;terminalreality4mmgames;Terminal Reality, 4mm Games;T
powerprokunpocket4;Power Pro Kun Pocket 4;GBA;01/01/2002;Sports;konamidigitalentertainment;Konami Digital Entertainment;0;0;290000;10000;290000;;;;;;;
guardianheroes;Guardian Heroes;SAT;01/01/1995;Role-Playing;sega;Sega;0;0;290000;0;290000;;;;;;;
outlawgolf;Outlaw Golf;XB;01/01/2002;Sports;tdkmediactive;TDK Mediactive;220000;60000;0;10000;290000;72;23;6.9;9;simonschuster;Simon & Schuster;T
fishermansbait2bigolbass;Fisherman's Bait 2: Big Ol' Bass;PS;01/01/1999;Sports;konamidigitalentertainment;Konami Digital Entertainment;160000;110000;0;20000;290000;;;;;;;
mysimsskyheroes;MySims SkyHeroes;Wii;01/01/2010;Action;electronicarts;Electronic Arts;160000;100000;0;30000;290000;67;9;5.2;5;electronicarts;Electronic Arts;E10+
